溯洄从之道阻且长	𛈂𛇳𛋳𛆷𛋛𛊽𛊴𛈽	0
溯游从之宛在水中央	𛈂𛊢𛋳𛆷𛆨𛇥𛅸𛈌𛈍	1
关关雎鸠在河之洲	𛈘𛈘𛊐𛇲𛇥𛊕𛆷𛆝	1
窈窕淑女君子好逑	𛊺𛉑𛊼𛆁𛊵𛆑𛇉𛆝	2
参差荇菜左右流之	𛉾𛊾𛊁𛈠𛇍𛇁𛇋𛆷	1
窈窕淑女寤寐求之	𛊺𛉑𛊼𛆁𛈕𛋉𛆝𛆷	2
蒹葭萋萋白露未晞	𛉿𛉊𛉱𛉱𛇪𛋗𛆨𛈊	1
所谓伊人在水之湄	𛈂𛆨𛆱𛅳𛇥𛅸𛆷𛆠	1
溯洄从之道阻且跻	𛈂𛇳𛈽𛈤𛋛𛊽𛇠𛈽	0
溯游从之宛在水中坻	𛈂𛊢𛈽𛈤𛈄𛇥𛅸𛈌𛈍	1
蒹葭采采白露未已	𛉿𛉊𛇦𛇦𛇪𛋗𛆨𛆱	1
所谓伊人在水之涘	𛈂𛆨𛆱𛅳𛇥𛅸𛈤𛊿	1
溯洄从之道阻且右	𛈂𛇳𛈽𛈤𛋛𛊽𛇠𛇁	0
溯游从之宛在水中沚	𛈂𛊢𛈽𛈤𛈄𛇥𛅸𛈌𛆑	1
求之不得寤寐思服	𛆝𛈤𛆳𛋀𛉍𛋉𛊸𛆖	0
悠哉悠哉辗转反侧	𛇁𛊳𛇁𛊳𛇆𛋺𛇑𛆹	0
参差荇菜左右采之	𛉾𛈟𛊁𛈠𛇍𛇁𛇦𛈤	1
窈窕淑女琴瑟友之	𛊺𛉑𛊼𛆁𛊝𛈯𛈶𛈤	2
参差荇菜左右芼之	𛉾𛈟𛊁𛈠𛇍𛇁𛇷𛈤	1
窈窕淑女钟鼓乐之	𛊺𛉑𛊼𛆁𛈌𛇰𛋧𛈤	2
富贵不能淫贫贱不能移	𛆖𛋫𛆳𛈷𛆰𛊘𛋋𛆳𛈷𛊺	2
威武不能屈此之谓大丈夫	𛆨𛇯𛆳𛈷𛆩𛇠𛆷𛆨𛅻𛊪𛆔	2
安得广厦千万间大庇天下寒士俱欢颜	𛊃𛋀𛊦𛋶𛆉𛈄𛆃𛅻𛇞𛆤𛅽𛊨𛆹𛋔𛊧𛈕	2
风雨不动安如山	𛋆𛇯𛆳𛆒𛊃𛇄𛇏	2
故天将降大任于是人也必先苦其心志	𛉘𛆤𛈼𛈼𛅻𛊉𛆱𛆹𛅳𛇁𛉎𛇚𛇰𛊻𛇹𛊝	0
劳其筋骨饿其体肤	𛈰𛊻𛆭𛆐𛊃𛊻𛋒𛆔	0
空乏其身行拂乱其所为	𛉲𛆐𛊻𛈛𛇐𛇮𛋈𛊻𛈂𛊄	0
所以动心忍性曾益其所不能	𛈂𛆱𛆒𛇹𛅺𛉾𛋳𛇩𛊻𛈂𛆳𛈷	1
虽有嘉肴弗食不知其旨也	𛉅𛈶𛈅𛊺𛆖𛊼𛆳𛆍𛊻𛆑𛇁	1
虽有至道弗学不知其善也	𛉅𛈶𛊝𛋛𛆖𛉬𛆳𛆍𛊻𛋌𛇁	1
是故学然后知不足教然后知困	𛆹𛉘𛉬𛈔𛇌𛆍𛆳𛇭𛆝𛈔𛇌𛆍𛋫	1
知不足然后能自反也	𛆍𛆳𛇭𛈔𛇌𛈷𛈤𛇑𛇁	2
知困然后能自强也	𛆍𛋫𛈔𛇌𛈷𛈤𛊻𛇁	2
故日教学相长也	𛉘𛇈𛆝𛉬𛉵𛇗𛇁	2
风声雨声读书声声声入耳	𛋆𛉂𛇯𛉂𛋥𛈬𛉂𛉂𛉂𛅱𛅺	1
国事家事天下事事事关心	𛈅𛅵𛉊𛅵𛆤𛅽𛅵𛅵𛅵𛇕𛇹	1
事能知足心常乐	𛅵𛈷𛆍𛇭𛇺𛈾𛋧	2
人到无求品自高	𛅳𛇼𛇯𛆝𛉞𛈤𛋂	2
不飞则己一飞冲天	𛆳𛆌𛈤𛆺𛆼𛆌𛉣𛆤	2
不鸣则己一鸣惊人	𛆳𛇾𛈤𛆺𛆼𛇾𛋭𛅳	2
博学之审问之慎思之	𛉖𛉬𛈤𛈛𛋆𛈤𛉍𛊸𛈤	1
明辨之笃行之	𛇾𛆦𛈤𛅼𛇐𛈤	2
宝剑锋从磨砺出	𛉎𛇝𛆠𛋳𛇀𛇟𛈚	2
梅花香白苦寒来	𛊬𛈣𛉶𛇪𛇰𛊨𛇤	2
非淡泊无以明志	𛆌𛋠𛉖𛇯𛆱𛇾𛊝	2
非宁静无以致远	𛆌𛉀𛉽𛇯𛆱𛊝𛋟	2
路曼曼其修远兮	𛋗𛉟𛉟𛊻𛉪𛋟𛆩	1
吾将上下而求索	𛇯𛈼𛆈𛅽𛇈𛆝𛈂	1
执子之手与子偕老	𛊐𛆑𛆷𛆞𛆱𛆑𛈩𛇽	2
少年易老学难成	𛆿𛆥𛆱𛇼𛉬𛈷𛈒	0
一寸光阴不可轻	𛆼𛆄𛇕𛆱𛆳𛆄𛊯	1
投我以木桃报之以琼瑶	𛇊𛈻𛆱𛇀𛊤𛇣𛆷𛆱𛊝𛊺	2
高山仰止景行行止	𛋂𛇏𛉯𛅹𛇆𛇐𛇐𛅹	2
万事如意一帆风顺	𛈄𛅵𛇄𛆱𛆼𛊘𛋆𛊍	2
琴瑟在御莫不静好	𛊝𛈯𛇥𛇄𛋖𛆳𛉽𛇉	2
伯牙善鼓琴钟子期善听	𛇫𛊢𛋌𛇰𛊝𛈌𛆑𛊻𛋌𛇜	2
伯牙鼓琴志在高山	𛇫𛊢𛇰𛊝𛊝𛇥𛋂𛇏	2
钟子期曰善哉峨峨兮若泰山	𛈌𛆑𛊻𛆴𛋌𛇝𛊢𛊢𛊼𛇁𛆎𛇏	2
志在流水善哉洋洋兮若江河	𛊝𛇥𛇋𛅸𛋌𛇝𛈿𛈿𛊼𛇁𛈌𛊕	2
水陆草木之花可爱者甚蕃	𛅸𛋗𛉤𛇀𛈤𛈣𛆄𛋨𛈖𛋐𛆠	2
晋陶渊明独爱菊	𛈁𛊤𛋟𛇾𛋥𛋨𛊐	2
自李唐来世人甚爱牡丹	𛈤𛉄𛊤𛇤𛆓𛅳𛋐𛋨𛇀𛈁	2
予独爱莲之出淤泥而不染	𛇄𛋥𛋨𛉹𛈤𛈚𛆱𛈥𛇈𛆳𛆱	2
濯清涟而不妖	𛆃𛊭𛉹𛇈𛆳𛆱	2
中通外直不蔓不枝	𛈌𛉭𛇒𛋔𛆳𛈚𛆳𛈤	2
香远益清亭亭净植	𛉶𛋟𛇩𛊭𛊭𛊭𛉽𛉓	2
可远观而不可亵玩焉	𛆄𛋟𛇕𛇈𛆳𛆄𛊗𛉝𛊂	1
予谓菊花之隐逸者也	𛇄𛆨𛊐𛈣𛈤𛋡𛋤𛈖𛇁	2
牡丹花之富贵者也	𛇀𛈁𛈣𛈤𛆖𛋫𛈖𛇁	2
莲花之君子者也	𛉹𛈣𛈤𛊵𛆑𛈖𛇁	1
噫菊之爱陶后鲜有闻	𛆱𛊐𛈤𛋨𛊤𛇌𛇚𛈶𛇷	1
莲之爱同予者何人	𛉹𛈤𛋨𛊤𛇄𛈖𛇮𛅳	1
牡丹之爱宜乎众矣	𛇀𛈁𛈤𛋨𛅺𛇰𛊪𛆼	1
君子以文会友	𛊵𛆑𛆱𛆂𛋶𛈶	1
学而不思则罔思而不学则殆	𛉬𛇈𛆳𛊸𛈤𛋪𛊸𛇈𛆳𛉬𛈤𛅻	1
鱼我所欲也熊掌亦我所欲也	𛊢𛈻𛈂𛇁𛇁𛈾𛇗𛇁𛈻𛈂𛇁𛇁	2
二者不可得兼舍鱼而取熊掌者也	𛅱𛈖𛆳𛆄𛋀𛉿𛉝𛊢𛇈𛉛𛈾𛇗𛈖𛇁	1
生亦我所欲也义亦我所欲也	𛇏𛇁𛈻𛈂𛇁𛇁𛅺𛇁𛈻𛈂𛇁𛇁	0
二者不可得兼舍生而取义者也	𛅱𛈖𛆳𛆄𛋀𛉿𛉝𛇏𛇈𛉛𛅺𛈖𛇁	1
有朋自远方来不亦乐乎	𛈶𛊘𛈤𛋟𛆠𛇤𛆳𛇁𛋧𛇰	0
君子成人之美	𛊵𛆑𛈒𛅳𛆷𛋪	2
温故知新知者乐水	𛆙𛇰𛆍𛊛𛇟𛈖𛋧𛅸	2
仁者乐山知者动	𛅳𛈖𛋧𛇏𛇟𛈖𛆒	2
仁者静知者乐仁者寿	𛅳𛈖𛉽𛇟𛈖𛋧𛅳𛈖𛉬	1
敏而好学不耻下问	𛋉𛇈𛆚𛉬𛆳𛆸𛅽𛋆	2
见贤思齐见不贤而内自省也	𛇝𛊁𛊸𛉑𛇝𛆳𛊁𛇈𛆫𛈤𛊜𛇁	2
士不可以不弘毅任重而道远	𛆹𛆳𛆄𛆱𛆳𛉢𛅺𛊉𛊻𛇈𛋛𛋟	2
博学于文约之以礼	𛉖𛉬𛆱𛆂𛆴𛆷𛆱𛅹	2
不积跬步无以至千里	𛆳𛊈𛊵𛉖𛇯𛆱𛊝𛆉𛉄	2
不积小流无以成江海	𛆳𛊈𛅿𛇋𛇯𛆱𛈒𛈌𛉝	2
岁寒然后知松柏之后凋也	𛊮𛊨𛋋𛇌𛆍𛉵𛇫𛆷𛇌𛆍𛇁	2
千里之行始于足下	𛆉𛉄𛆷𛇐𛇴𛆱𛇭𛅽	2
无冥冥之志者无昭昭之明	𛇯𛇾𛇾𛆷𛊝𛈖𛇯𛋔𛋔𛆷𛇾	2
无惛惛之事者无赫赫之功	𛇯𛆙𛆙𛆷𛅵𛈖𛇯𛆙𛆙𛆷𛇕	1
精诚所至金石为开	𛉽𛈒𛈂𛊝𛆭𛊍𛊄𛇶	1
道可道非常道	𛋛𛆄𛋛𛆌𛈾𛋛	2
名可名非常名	𛇾𛆄𛇾𛆌𛈾𛇾	2
知人者智自知者明	𛆍𛅳𛈖𛊝𛈤𛆍𛈖𛇾	2
言必信行必果	𛈔𛉎𛉡𛇐𛉎𛇰	2
学⽽时习之不亦说乎	𛉬𛇈𛆸𛆓𛆷𛆳𛇁𛋶𛇰	2
有朋自远方来不亦乐乎	𛈶𛊘𛈤𛋟𛆠𛇤𛆳𛇁𛋧𛇰	2
人不知而不愠不亦君子乎	𛅳𛆳𛆍𛇈𛆳𛇩𛆳𛇁𛊵𛆑𛇰	2
吾日三省吾身	𛇯𛇈𛆊𛊜𛇯𛈛	2
为人谋而不忠乎	𛊄𛅳𛉟𛇈𛆳𛈌𛇰	2
与朋友交而不信乎	𛇄𛊘𛈶𛆝𛇈𛆳𛉡𛇰	1
上善若水	𛆈𛋌𛇁𛅸	1
钟山风雨起苍黄	𛈌𛇏𛋆𛇯𛆻𛉱𛊨	1
百万雄师过大江	𛇫𛈄𛈾𛊸𛉘𛅻𛈌	1
虎踞龙盘今胜昔	𛇰𛆻𛉴𛋅𛆭𛋐𛊈	2
天翻地覆慨而慷	𛆤𛆠𛊤𛋷𛊙𛇈𛉲	2
宜将剩勇追穷寇	𛅺𛈼𛋐𛈈𛊋𛊝𛆄	2
不可沽名学霸王	𛆳𛆄𛇰𛇾𛉬𛇲𛆧	2
传天若有情天亦老	𛈆𛆤𛇁𛈶𛊭𛆤𛇁𛇼	2
人间正道是沧桑	𛅳𛆃𛇆𛋛𛆹𛇴𛈊	2
山快马加鞭未下鞍	𛇏𛇨𛇀𛉊𛇙𛆨𛅽𛊃	2
惊回首离天三尺三	𛇆𛇳𛆞𛊎𛆤𛆊𛅼𛆊	2
山倒海翻江卷巨澜	𛇏𛇼𛉝𛆌𛈌𛉉𛇭𛊎	2
奔腾急万马战犹酣	𛋆𛆒𛊐𛈄𛇀𛊪𛊢𛈪	2
山刺破青天锷未残	𛇏𛇠𛉖𛊭𛆤𛈌𛆨𛉒	2
天欲堕赖以拄其间	𛆤𛇁𛅻𛉘𛆱𛇭𛊻𛆃	2
挥手从兹去	𛆌𛆞𛋳𛈤𛇂	2
更那堪凄然相向	𛋫𛇾𛉲𛋴𛈔𛉵𛆈	1
苦情重诉	𛇰𛊭𛊻𛉅	0
眼角眉梢都似恨	𛋵𛉫𛇓𛈨𛋗𛊝𛊲	0
热泪欲零还住	𛈥𛇟𛇁𛉀𛇐𛇭	0
知误会前番书语	𛆍𛊃𛋶𛋋𛆠𛈬𛅺	0
过眼滔滔云共雾	𛉘𛋵𛋃𛋃𛉍𛈌𛉍	0
算人间知己吾和汝	𛆢𛅳𛆃𛆍𛆺𛇯𛇯𛋆	0
记得当年草上飞	𛉓𛋀𛉰𛆥𛉤𛆈𛆌	1
红军队里每相违	𛉢𛊵𛆬𛉄𛉟𛉵𛊄	2
长征不是难堪日	𛈽𛆭𛆳𛆹𛈷𛉲𛇈	1
战锦方为大问题	𛊪𛆻𛆠𛊄𛅻𛋆𛊹	1
斥鷃每闻欺大鸟	𛆸𛊂𛉟𛇷𛊼𛅻𛋒	2
昆鸡长笑老鹰非	𛋙𛋔𛈽𛅿𛇼𛈡𛆌	2
君今不幸离人世	𛊵𛆭𛆳𛇐𛊎𛅳𛆓	2
国有疑难可问谁	𛈅𛈶𛅺𛈷𛆄𛋆𛉅	2
